CODE,DISPLAY,VERSION
9560/0,"Cellular schwannoma",ICDO3_2nd
9560/0,"Degenerated schwannoma",ICDO3_2nd
9560/0,"Plexiform schwannoma",ICDO3_2nd
9560/0,"Psammomatous schwannoma",ICDO3_2nd
9560/1,"Melanotic schwannoma",ICDO3_2nd
9560/1,"Pigmented schwannoma",ICDO3_2nd
9560/3,"Neurilemoma, malignant",ICDO3_2nd
9560/3,"Malignant schwannoma, NOS",ICDO3_2nd
9560/3,Neurilemosarcoma,ICDO3_2nd
9561/3,"Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation",ICDO3_2nd
9561/3,"Malignant schwannoma with rhabdomyoblastic differentiation",ICDO3_2nd
9561/3,"MPNST with rhabdomyoblastic differentiation",ICDO3_2nd
9561/3,"Triton tumor, malignant",ICDO3_2nd
9562/0,"Nerve sheath myxoma",ICDO3_2nd
9562/0,Neurothekeoma,ICDO3_2nd
9562/0,"Cellular neurothekeoma",ICDO3_2nd
9563/0,"Nerve sheath tumor, NOS",ICDO3_2nd
9563/0,"Hybrid nerve sheath tumor",ICDO3_2nd
9570/0,"Neuroma, NOS",ICDO3_2nd
9570/0,"Solitary circumscribed neuroma",ICDO3_2nd
9571/0,"Perineurioma, NOS",ICDO3_2nd
9571/0,"Intraneural perineurioma",ICDO3_2nd
9571/0,"Soft tissue perineurioma",ICDO3_2nd
9571/3,"Perineurioma, malignant",ICDO3_2nd
9580/0,"Granular cell tumor, NOS",ICDO3_2nd
9580/0,"Granular cell myoblastoma, NOS",ICDO3_2nd
9580/3,"Granular cell tumor, malignant",ICDO3_2nd
9580/3,"Granular cell myoblastoma, malignant",ICDO3_2nd
9581/3,"Alveolar soft part sarcoma",ICDO3_2nd
9582/0,"Granular cell tumor of sellar region",ICDO3_2nd
9590/3,"Malignant lymphoma, NOS",ICDO3_2nd
9590/3,"Lymphoma, NOS",ICDO3_2nd
9590/3,Microglioma,ICDO3_2nd
9591/1,"Monoclonal B-cell lymphocytosis, NOS",ICDO3_2nd
9591/1,"Monoclonal B-cell lymphocytosis, non-CLL type",ICDO3_2nd
9591/3,"Malignant lymphoma, non-Hodgkin, NOS",ICDO3_2nd
9591/3,"Non-Hodgkin lymphoma, NOS",ICDO3_2nd
9591/3,"B-cell lymphoma, NOS",ICDO3_2nd
9591/3,"Lymphosarcoma, NOS",ICDO3_2nd
9591/3,"Lymphosarcoma, diffuse",ICDO3_2nd
9591/3,"Malignant lymphoma, diffuse, NOS",ICDO3_2nd
9591/3,"Malignant lymphoma, non-cleaved cell, NOS",ICDO3_2nd
9591/3,"Reticulum cell sarcoma, NOS",ICDO3_2nd
9591/3,"Reticulosarcoma, NOS",ICDO3_2nd
9591/3,"Reticulum cell sarcoma, diffuse",ICDO3_2nd
9591/3,"Reticulosarcoma, diffuse",ICDO3_2nd
9591/3,"Hairy cell leukemia variant",ICDO3_2nd
9591/3,"Malignant lymphoma, lymphocytic, intermediate differentiation, nodular",ICDO3_2nd
9591/3,"Malignant lymphoma, lymphocytic, poorly differentiated, diffuse",ICDO3_2nd
9591/3,"Malignant lymphoma, cleaved cell, NOS",ICDO3_2nd
9591/3,"Malignant lymphoma, small cleaved cell, NOS",ICDO3_2nd
9591/3,"Malignant lymphoma, small cell, noncleaved, diffuse",ICDO3_2nd
9591/3,"Malignant lymphoma, undifferentiated cell type, NOS",ICDO3_2nd
9591/3,"Malignant lymphoma, undifferentiated cell, non-Burkitt",ICDO3_2nd
9591/3,"Malignant lymphoma, small cleaved cell, diffuse",ICDO3_2nd
9591/3,"Splenic B-cell lymphoma/leukemia, unclassifiable",ICDO3_2nd
9591/3,"Splenic diffuse red pulp small B-cell lymphoma",ICDO3_2nd
9596/3,"Composite Hodgkin and non-Hodgkin lymphoma",ICDO3_2nd
9596/3,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and classical Hodgkin lymphoma",ICDO3_2nd
9597/3,"Primary cutaneous follicle center lymphoma",ICDO3_2nd
9650/3,"Hodgkin lymphoma, NOS",ICDO3_2nd
9650/3,"Hodgkin disease, NOS",ICDO3_2nd
9650/3,"Malignant lymphoma, Hodgkin",ICDO3_2nd
9650/3,"Classical Hodgkin lymphoma post-transplant lymphoproliferative disease",ICDO3_2nd
9651/3,"Hodgkin lymphoma, lymphocyte-rich",ICDO3_2nd
9651/3,"Classical Hodgkin lymphoma, lymphocyte-rich",ICDO3_2nd
9651/3,"Hodgkin disease, lymphocyte predominance, NOS",ICDO3_2nd
9651/3,"Hodgkin disease, lymphocyte predominance, diffuse",ICDO3_2nd
9651/3,"Hodgkin disease, lymphocytic-histiocytic predominance",ICDO3_2nd
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS",ICDO3_2nd
9652/3,"Classical Hodgkin lymphoma, mixed cellularity, NOS",ICDO3_2nd
9653/3,"Hodgkin lymphoma, lymphocyte depletion, NOS",ICDO3_2nd
9653/3,"Classical Hodgkin lymphoma, lymphocyte depletion, NOS",ICDO3_2nd
9654/3,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",ICDO3_2nd
9654/3,"Classical Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",ICDO3_2nd
9655/3,"Hodgkin lymphoma, lymphocyte depletion, reticular",ICDO3_2nd
9655/3,"Classical Hodgkin lymphoma, lymphocyte depletion, reticular",ICDO3_2nd
9659/3,"Hodgkin lymphoma, nodular lymphocyte predominant",ICDO3_2nd
9659/3,"Hodgkin paragranuloma, NOS",ICDO3_2nd
9659/3,"Hodgkin paragranuloma, nodular",ICDO3_2nd
9661/3,"Hodgkin granuloma",ICDO3_2nd
9662/3,"Hodgkin sarcoma",ICDO3_2nd
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS",ICDO3_2nd
9663/3,"Classical Hodgkin lymphoma, nodular sclerosis, NOS",ICDO3_2nd
9663/3,"Hodgkin disease, nodular sclerosis, NOS",ICDO3_2nd
9664/3,"Hodgkin lymphoma, nodular sclerosis, cellular phase",ICDO3_2nd
9664/3,"Classical Hodgkin lymphoma, nodular sclerosis, cellular phase",ICDO3_2nd
9665/3,"Hodgkin lymphoma, nodular sclerosis, grade 1",ICDO3_2nd
9665/3,"Classical Hodgkin lymphoma, nodular sclerosis, grade 1",ICDO3_2nd
9665/3,"Hodgkin disease, nodular sclerosis, lymphocyte predominance",ICDO3_2nd
9665/3,"Hodgkin disease, nodular sclerosis, mixed cellularity",ICDO3_2nd
9667/3,"Hodgkin lymphoma, nodular sclerosis, grade 2",ICDO3_2nd
9667/3,"Classical Hodgkin lymphoma, nodular sclerosis, grade 2",ICDO3_2nd
9667/3,"Hodgkin disease, nodular sclerosis, lymphocyte depletion",ICDO3_2nd
9667/3,"Hodgkin disease, nodular sclerosis, syncytial variant",ICDO3_2nd
9671/3,"Lymphoplasmacytic lymphoma",ICDO3_2nd
9671/3,"Malignant lymphoma, lymphoplasmacytoid",ICDO3_2nd
9671/3,Immunocytoma,ICDO3_2nd
9671/3,"Malignant lymphoma, plasmacytoid",ICDO3_2nd
9671/3,"Plasmacytic lymphoma",ICDO3_2nd
9673/1,"In situ mantle cell neoplasia",ICDO3_2nd
9673/1,"In situ mantle cell lymphoma",ICDO3_2nd
9673/3,"Mantle cell lymphoma",ICDO3_2nd
9673/3,"Malignant lymphoma, centrocytic",ICDO3_2nd
9673/3,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",ICDO3_2nd
9673/3,"Malignant lymphomatous polyposis",ICDO3_2nd
9673/3,"Mantle zone lymphoma",ICDO3_2nd
9675/3,"Malignant lymphoma, mixed small and large cell, diffuse",ICDO3_2nd
9675/3,"Malignant lymphoma, centroblastic-centrocytic, NOS",ICDO3_2nd
9675/3,"Malignant lymphoma, centroblastic-centrocytic, diffuse",ICDO3_2nd
9675/3,"Malignant lymphoma, mixed cell type, diffuse",ICDO3_2nd
9675/3,"Malignant lymphoma, mixed lymphocytic-histiocytic, diffuse",ICDO3_2nd
9678/3,"Primary effusion lymphoma",ICDO3_2nd
9679/3,"Mediastinal large B-cell lymphoma",ICDO3_2nd
9679/3,"Thymic large B-cell lymphoma",ICDO3_2nd
9680/1,"EBV positive mucocutaneous ulcer",ICDO3_2nd
9680/3,"Diffuse large B-cell lymphoma, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large B-cell, diffuse, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, histiocytic, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large B-cell, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large B-cell, diffuse, centroblastic, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, cleaved, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, diffuse, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, noncleaved, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, noncleaved, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, noncleaved, diffuse, NOS",ICDO3_2nd
9680/3,"Malignant lymphoma, histiocytic, diffuse",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, cleaved and noncleaved",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, cleaved, diffuse",ICDO3_2nd
9680/3,"Malignant lymphoma, large cell, noncleaved, diffuse",ICDO3_2nd
9680/3,"Malignant lymphoma, centroblastic, NOS",ICDO3_2nd
9680/3,"Diffuse large B-cell lymphoma, germinal center B-cell subtype",ICDO3_2nd
9680/3,"Diffuse large B-cell lymphoma, activated B-cell subtype",ICDO3_2nd
9680/3,"Malignant lymphoma, centroblastic, diffuse",ICDO3_2nd
9680/3,"Anaplastic large B-cell lymphoma",ICDO3_2nd
9680/3,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma",ICDO3_2nd
9680/3,"Diffuse large B-cell lymphoma associated with chronic inflammation",ICDO3_2nd
9680/3,"EBV positive diffuse large B-cell lymphoma",ICDO3_2nd
9680/3,"Primary cutaneous diffuse large B-cell lymphoma, leg type",ICDO3_2nd
9680/3,"Primary diffuse large B-cell lymphoma of CNS",ICDO3_2nd
9680/3,"High grade B-cell lymphoma, NOS",ICDO3_2nd
9680/3,"High grade B-cell lymphoma with MYC and BCL2 and/or BCL6 rearrangements",ICDO3_2nd
9680/3,"Vitreoretinal lymphoma",ICDO3_2nd
9684/3,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS",ICDO3_2nd
9684/3,"Malignant lymphoma, immunoblastic, NOS",ICDO3_2nd
9684/3,"Immunoblastic sarcoma",ICDO3_2nd
9684/3,"Malignant lymphoma, large cell, immunoblastic",ICDO3_2nd
9687/3,"Burkitt lymphoma, NOS",ICDO3_2nd
9687/3,"Burkitt tumor",ICDO3_2nd
9687/3,"Malignant lymphoma, small noncleaved, Burkitt type",ICDO3_2nd
9687/3,"Malignant lymphoma, undifferentiated, Burkitt type",ICDO3_2nd
9687/3,"Burkitt-like lymphoma, NOS",ICDO3_2nd
9687/3,"Burkitt-like lymphoma with 11q aberration",ICDO3_2nd
9687/3,"Burkitt cell leukemia",ICDO3_2nd
9687/3,"Acute leukemia, Burkitt type",ICDO3_2nd
9687/3,"Acute lymphoblastic leukemia, mature B-cell type",ICDO3_2nd
9687/3,B-ALL,ICDO3_2nd
9687/3,"FAB L3",ICDO3_2nd
9688/3,"T-cell/histiocyte rich large B-cell lymphoma",ICDO3_2nd
9688/3,"T-cell rich large B-cell lymphoma",ICDO3_2nd
9688/3,"Histiocyte-rich large B-cell lymphoma",ICDO3_2nd
9689/3,"Splenic marginal zone B-cell lymphoma",ICDO3_2nd
9689/3,"Splenic marginal zone lymphoma, NOS",ICDO3_2nd
9689/3,"Splenic lymphoma with villous lymphocytes",ICDO3_2nd
9690/3,"Follicular lymphoma, NOS",ICDO3_2nd
9690/3,"Malignant lymphoma, follicle center, NOS",ICDO3_2nd
9690/3,"Malignant lymphoma, follicular, NOS",ICDO3_2nd
9690/3,"Malignant lymphoma, lymphocytic, nodular, NOS",ICDO3_2nd
9690/3,"Malignant lymphoma, nodular, NOS",ICDO3_2nd
9690/3,"Malignant lymphoma, centroblastic-centrocytic, follicular",ICDO3_2nd
9690/3,"Malignant lymphoma, follicle center, follicular",ICDO3_2nd
9690/3,"Follicular lymphoma, pediatric type",ICDO3_2nd
9691/3,"Follicular lymphoma, grade 2",ICDO3_2nd
9691/3,"Malignant lymphoma, mixed cell type, follicular",ICDO3_2nd
9691/3,"Malignant lymphoma, mixed cell type, nodular",ICDO3_2nd
9691/3,"Malignant lymphoma, mixed lymphocytic-histiocytic, nodular",ICDO3_2nd
9691/3,"Malignant lymphoma, mixed small cleaved and large cell, follicular",ICDO3_2nd
9695/1,"In situ follicular neoplasia",ICDO3_2nd
9695/1,"In situ follicular lymphoma",ICDO3_2nd
9695/3,"Follicular lymphoma, grade 1",ICDO3_2nd
9695/3,"Follicular lymphoma, small cleaved cell",ICDO3_2nd
9695/3,"Malignant lymphoma, lymphocytic, poorly differentiated, nodular",ICDO3_2nd
9695/3,"Malignant lymphoma, small cleaved cell, follicular",ICDO3_2nd
9695/3,"Follicular lymphoma, duodenal type",ICDO3_2nd
9698/3,"Follicular lymphoma, grade 3",ICDO3_2nd
9698/3,"Malignant lymphoma, large cell, follicular, NOS",ICDO3_2nd
9698/3,"Malignant lymphoma, noncleaved cell, follicular, NOS",ICDO3_2nd
9698/3,"Follicular lymphoma, grade 3A",ICDO3_2nd
9698/3,"Follicular lymphoma, grade 3B",ICDO3_2nd
9698/3,"Malignant lymphoma, centroblastic, follicular",ICDO3_2nd
9698/3,"Malignant lymphoma, histiocytic, nodular",ICDO3_2nd
9698/3,"Malignant lymphoma, large cell, noncleaved, follicular",ICDO3_2nd
9698/3,"Malignant lymphoma, large cleaved cell, follicular",ICDO3_2nd
9698/3,"Malignant lymphoma, lymphocytic, well differentiated, nodular",ICDO3_2nd
9698/3,"Large B-cell lymphoma with IRF4 rearrangement",ICDO3_2nd
9699/3,"Marginal zone B-cell lymphoma, NOS",ICDO3_2nd
9699/3,"Marginal zone lymphoma, NOS",ICDO3_2nd
9699/3,"BALT lymphoma",ICDO3_2nd
9699/3,"Bronchus-associated lymphoid tissue lymphoma",ICDO3_2nd
9699/3,"MALT lymphoma",ICDO3_2nd
9699/3,"Monocytoid B-cell lymphoma",ICDO3_2nd
9699/3,"Mucosa-associated lymphoid tissue lymphoma",ICDO3_2nd
9699/3,"Nodal marginal zone lymphoma",ICDO3_2nd
9699/3,"SALT lymphoma",ICDO3_2nd
9699/3,"Skin-associated lymphoid tissue lymphoma",ICDO3_2nd
9699/3,"Extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue",ICDO3_2nd
9699/3,"Primary choroidal lymphoma",ICDO3_2nd
9700/3,"Mycosis fungoides",ICDO3_2nd
9700/3,"Pagetoid reticulosis",ICDO3_2nd
9700/3,"Granulomatous slack skin",ICDO3_2nd
9701/3,"Sezary syndrome",ICDO3_2nd
9701/3,"Sezary disease",ICDO3_2nd
9702/1,"Indolent T-cell lymphoproliferative disorder of gastrointestinal tract",ICDO3_2nd
9702/3,"Mature T-cell lymphoma, NOS",ICDO3_2nd
9702/3,"Peripheral T-cell lymphoma, NOS",ICDO3_2nd
9702/3,"T-cell lymphoma, NOS",ICDO3_2nd
9702/3,"Peripheral T-cell lymphoma, large cell",ICDO3_2nd
9702/3,"Peripheral T-cell lymphoma, pleomorphic medium and large cell",ICDO3_2nd
9702/3,"Peripheral T-cell lymphoma, pleomorphic small cell",ICDO3_2nd
9702/3,"T-zone lymphoma",ICDO3_2nd
9702/3,"Lymphoepithelioid lymphoma",ICDO3_2nd
9702/3,"Lennert lymphoma",ICDO3_2nd
9702/3,"Follicular T-cell lymphoma",ICDO3_2nd
9702/3,"Nodal peripheral T-cell lymphoma with T follicular helper phenotype",ICDO3_2nd
9705/3,"Angioimmunoblastic T-cell lymphoma",ICDO3_2nd
9705/3,"Angioimmunoblastic lymphoma",ICDO3_2nd
9705/3,"Peripheral T-cell lymphoma, AILD (Angioimmunoblastic Lymphadenopathy with Dysproteinemia)",ICDO3_2nd
9708/3,"Subcutaneous panniculitis-like T-cell lymphoma",ICDO3_2nd
9709/1,"Primary cutaneous CD4 positive small/medium T-cell lymphoproliferative disorder",ICDO3_2nd
9709/1,"Primary cutaneous CD4 positive small/medium T-cell lymphoma",ICDO3_2nd
9709/3,"Cutaneous T-cell lymphoma, NOS",ICDO3_2nd
9709/3,"Cutaneous lymphoma, NOS",ICDO3_2nd
9709/3,"Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma",ICDO3_2nd
9709/3,"Primary cutaneous acral CD8 positive T-cell lymphoma",ICDO3_2nd
9712/3,"Intravascular large B-cell lymphoma",ICDO3_2nd
9712/3,"Intravascular B-cell lymphoma",ICDO3_2nd
9712/3,Angioendotheliomatosis,ICDO3_2nd
9712/3,"Angiotropic lymphoma",ICDO3_2nd
9714/3,"Anaplastic large cell lymphoma, T-cell and Null-cell type",ICDO3_2nd
9714/3,"Large cell (Ki-1 positive) lymphoma",ICDO3_2nd
9714/3,"Anaplastic large cell lymphoma, NOS",ICDO3_2nd
9714/3,"Anaplastic large cell lymphoma, CD30 positive",ICDO3_2nd
9714/3,"Anaplastic large cell lymphoma, ALK positive",ICDO3_2nd
9715/3,"Anaplastic large cell lymphoma, ALK negative",ICDO3_2nd
9715/3,"Breast implant-associated anaplastic large cell lymphoma",ICDO3_2nd
9716/3,"Hepatosplenic T-cell lymphoma",ICDO3_2nd
9716/3,"Hepatosplenic gamma-delta cell lymphoma",ICDO3_2nd
9717/3,"Intestinal T-cell lymphoma",ICDO3_2nd
9717/3,"Enteropathy-associated T-cell lymphoma",ICDO3_2nd
9717/3,"Enteropathy type intestinal T-cell lymphoma",ICDO3_2nd
9717/3,"Monomorphic epitheliotropic intestinal T-cell lymphoma",ICDO3_2nd
9718/1,"Primary cutaneous CD30 positive T-cell lymphoproliferative disorder",ICDO3_2nd
9718/1,"Lymphomatoid papulosis",ICDO3_2nd
9718/3,"Primary cutaneous anaplastic large cell lymphoma",ICDO3_2nd
9718/3,"Primary cutaneous CD30 positive large T-cell lymphoma",ICDO3_2nd
9719/3,"NK/T-cell lymphoma, nasal and nasal type",ICDO3_2nd
9719/3,"Malignant reticulosis, NOS",ICDO3_2nd
9719/3,"Angiocentric T-cell lymphoma",ICDO3_2nd
9719/3,"Extranodal NK/T-cell lymphoma, nasal type",ICDO3_2nd
9719/3,"Malignant midline reticulosis",ICDO3_2nd
9719/3,"Polymorphic reticulosis",ICDO3_2nd
9719/3,"T/NK-cell lymphoma",ICDO3_2nd
9724/3,"Systemic EBV positive T-cell lymphoproliferative disease of childhood",ICDO3_2nd
9725/1,"Hydroa vacciniforme-like lymphoproliferative disorder",ICDO3_2nd
9725/1,"Hydroa vacciniforme-like lymphoma",ICDO3_2nd
9726/3,"Primary cutaneous gamma-delta T-cell lymphoma",ICDO3_2nd
9727/3,"Precursor cell lymphoblastic lymphoma, NOS",ICDO3_2nd
9727/3,"Malignant lymphoma, lymphoblastic, NOS",ICDO3_2nd
9727/3,Lymphoblastoma,ICDO3_2nd
9727/3,"Malignant lymphoma, convoluted cell",ICDO3_2nd
9727/3,"Blastic NK-cell lymphoma",ICDO3_2nd
9727/3,"Blastic plasmacytoid dendritic cell neoplasm",ICDO3_2nd
9731/3,"Plasmacytoma, NOS",ICDO3_2nd
9731/3,"Plasma cell tumor",ICDO3_2nd
9731/3,"Plasmacytoma of bone",ICDO3_2nd
9731/3,"Solitary myeloma",ICDO3_2nd
9731/3,"Solitary plasmacytoma",ICDO3_2nd
9732/3,"Plasma cell myeloma",ICDO3_2nd
9732/3,"Multiple myeloma",ICDO3_2nd
9732/3,"Myeloma, NOS",ICDO3_2nd
9732/3,Myelomatosis,ICDO3_2nd
9733/3,"Plasma cell leukemia",ICDO3_2nd
9733/3,"Plasmacytic leukemia",ICDO3_2nd
9734/3,"Plasmacytoma, extramedullary",ICDO3_2nd
9734/3,"Extraosseous plasmacytoma",ICDO3_2nd
9735/3,"Plasmablastic lymphoma",ICDO3_2nd
9737/3,"ALK positive large B-cell lymphoma",ICDO3_2nd
9738/3,"HHV8 positive diffuse large B-cell lymphoma",ICDO3_2nd
9738/3,"Large B-cell lymphoma arising in HHV8-associated multicentric Castleman disease",ICDO3_2nd
9740/1,"Mastocytoma, NOS",ICDO3_2nd
9740/1,"Mast cell tumor, NOS",ICDO3_2nd
9740/1,"Cutaneous mastocytosis, NOS",ICDO3_2nd
9740/1,"Diffuse cutaneous mastocytosis",ICDO3_2nd
9740/1,"Extracutaneous mastocytoma",ICDO3_2nd
9740/1,"Solitary mastocytoma of skin",ICDO3_2nd
9740/1,"Urticaria pigmentosa",ICDO3_2nd
9740/3,"Mast cell sarcoma",ICDO3_2nd
9740/3,"Malignant mast cell tumor",ICDO3_2nd
9740/3,"Malignant mastocytoma",ICDO3_2nd
9741/1,"Indolent systemic mastocytosis",ICDO3_2nd
9741/3,"Malignant mastocytosis",ICDO3_2nd
9741/3,"Systemic tissue mast cell disease",ICDO3_2nd
9741/3,"Aggressive systemic mastocytosis",ICDO3_2nd
9741/3,"Systemic mastocytosis with AHNMD",ICDO3_2nd
9741/3,"Systemic mastocytosis with associated hematological clonal non-mast cell disorder",ICDO3_2nd
9742/3,"Mast cell leukemia",ICDO3_2nd
9749/3,"Erdheim-Chester disease",ICDO3_2nd
9750/3,"Malignant histiocytosis",ICDO3_2nd
9750/3,"Histiocytic medullary reticulosis",ICDO3_2nd
9751/1,"Langerhans cell histiocytosis, NOS",ICDO3_2nd
9751/1,"Langerhans cell histiocytosis, monostotic",ICDO3_2nd
9751/1,"Langerhans cell histiocytosis, polystotic",ICDO3_2nd
9751/3,"Langerhans cell histiocytosis, disseminated",ICDO3_2nd
9751/3,"Langerhans cell granulomatosis",ICDO3_2nd
9751/3,"Eosinophilic granuloma",ICDO3_2nd
9751/3,"Acute progressive histiocytosis X",ICDO3_2nd
9751/3,"Histiocytosis X, NOS",ICDO3_2nd
9751/3,"Hand-Schuller-Christian disease",ICDO3_2nd
9751/3,"Letterer-Siwe disease",ICDO3_2nd
9751/3,"Nonlipid reticuloendotheliosis",ICDO3_2nd
9755/3,"Histiocytic sarcoma",ICDO3_2nd
9755/3,"True histiocytic lymphoma",ICDO3_2nd
9756/3,"Langerhans cell sarcoma",ICDO3_2nd
9757/3,"Interdigitating dendritic cell sarcoma",ICDO3_2nd
9757/3,"Interdigitating cell sarcoma",ICDO3_2nd
9757/3,"Dendritic cell sarcoma, NOS",ICDO3_2nd
9757/3,"Indeterminate dendritic cell tumor",ICDO3_2nd
9758/3,"Follicular dendritic cell sarcoma",ICDO3_2nd
9758/3,"Follicular dendritic cell tumor",ICDO3_2nd
9759/3,"Fibroblastic reticular cell tumor",ICDO3_2nd
9760/3,"Immunoproliferative disease, NOS",ICDO3_2nd
9761/1,"IgM monoclonal gammopathy of undetermined significance",ICDO3_2nd
9761/3,"Waldenstrom macroglobulinemia",ICDO3_2nd
9762/3,"Heavy chain disease, NOS",ICDO3_2nd
9762/3,"Alpha heavy chain disease",ICDO3_2nd
9762/3,"Gamma heavy chain disease",ICDO3_2nd
9762/3,"Franklin disease",ICDO3_2nd
9762/3,"Mu heavy chain disease",ICDO3_2nd
9764/3,"Immunoproliferative small intestinal disease",ICDO3_2nd
9764/3,"Mediterranean lymphoma",ICDO3_2nd
9765/1,"Monoclonal gammopathy of undetermined significance, NOS",ICDO3_2nd
9765/1,MGUS,ICDO3_2nd
9765/1,"Monoclonal gammopathy, NOS",ICDO3_2nd
9766/1,"Angiocentric immunoproliferative lesion",ICDO3_2nd
9766/1,"Lymphomatoid granulomatosis, NOS",ICDO3_2nd
9766/1,"Lymphomatoid granulomatosis, grade 1",ICDO3_2nd
9766/1,"Lymphomatoid granulomatosis, grade 2",ICDO3_2nd
9766/3,"Lymphomatoid granulomatosis, grade 3",ICDO3_2nd
9767/1,"Angioimmunoblastic lymphadenopathy (AIL)",ICDO3_2nd
9767/1,"Immunoblastic lymphadenopathy (IBL)",ICDO3_2nd
9768/1,"T-gamma lymphoproliferative disease",ICDO3_2nd
9769/1,"Immunoglobulin deposition disease",ICDO3_2nd
9769/1,"Primary amyloidosis",ICDO3_2nd
9769/1,"Systemic light chain disease",ICDO3_2nd
9800/3,"Leukemia, NOS",ICDO3_2nd
9800/3,"Aleukemic leukemia, NOS",ICDO3_2nd
9800/3,"Chronic leukemia, NOS",ICDO3_2nd
9800/3,"Subacute leukemia, NOS",ICDO3_2nd
9801/3,"Acute leukemia, NOS",ICDO3_2nd
9801/3,"Blast cell leukemia",ICDO3_2nd
9801/3,"Stem cell leukemia",ICDO3_2nd
9801/3,"Undifferentiated leukemia",ICDO3_2nd
9805/3,"Acute biphenotypic leukemia",ICDO3_2nd
9805/3,"Acute bilineal leukemia",ICDO3_2nd
9805/3,"Acute mixed lineage leukemia",ICDO3_2nd
9806/3,"Mixed phenotype acute leukemia with t(9"
9807/3,"Mixed phenotype acute leukemia with t(v"
9808/3,"Mixed phenotype acute leukemia, B/myeloid, NOS",ICDO3_2nd
9809/3,"Mixed phenotype acute leukemia, T/myeloid, NOS",ICDO3_2nd
9811/3,"B lymphoblastic leukemia/lymphoma, NOS",ICDO3_2nd
9811/3,c-ALL,ICDO3_2nd
9811/3,"Common ALL",ICDO3_2nd
9811/3,"Common precursor B ALL",ICDO3_2nd
9811/3,"Pre-B ALL",ICDO3_2nd
9811/3,"Pre-pre-B ALL",ICDO3_2nd
9811/3,"Pro-B ALL",ICDO3_2nd
9811/3,"Precursor B-cell lymphoblastic lymphoma",ICDO3_2nd
9811/3,"Precursor B-cell lymphoblastic leukemia",ICDO3_2nd
9811/3,"B lymphoblastic leukemia/lymphoma with iAMP21",ICDO3_2nd
9812/3,"B lymphoblastic leukemia/lymphoma with t(9"
9813/3,"B lymphoblastic leukemia/lymphoma with t(v"
9814/3,"B lymphoblastic leukemia/lymphoma with t(12"
9815/3,"B lymphoblastic leukemia/lymphoma with hyperdiploidy",ICDO3_2nd
9816/3,"B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL)",ICDO3_2nd
9817/3,"B lymphoblastic leukemia/lymphoma with t(5"
9818/3,"B lymphoblastic leukemia/lymphoma with t(1"
9819/3,"B lymphoblastic leukemia/lymphoma, BCR-ABL1-like",ICDO3_2nd
9820/3,"Lymphoid leukemia, NOS",ICDO3_2nd
9820/3,"Lymphatic leukemia, NOS",ICDO3_2nd
9820/3,"Lymphocytic leukemia, NOS",ICDO3_2nd
9820/3,"Aleukemic lymphoid leukemia",ICDO3_2nd
9820/3,"Aleukemic lymphatic leukemia",ICDO3_2nd
9820/3,"Aleukemic lymphocytic leukemia",ICDO3_2nd
9820/3,"Lymphosarcoma cell leukemia",ICDO3_2nd
9820/3,"Subacute lymphoid leukemia",ICDO3_2nd
9820/3,"Subacute lymphatic leukemia",ICDO3_2nd
9820/3,"Subacute lymphocytic leukemia",ICDO3_2nd
9823/1,"Monoclonal B-cell lymphocytosis, CLL type",ICDO3_2nd
9823/3,"B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma",ICDO3_2nd
9823/3,"Chronic lymphatic leukemia",ICDO3_2nd
9823/3,"Chronic lymphocytic leukemia",ICDO3_2nd
9823/3,"Chronic lymphocytic leukemia, B-cell type",ICDO3_2nd
9823/3,"Chronic lymphoid leukemia",ICDO3_2nd
9823/3,"Malignant lymphoma, small B lymphocytic, NOS",ICDO3_2nd
9823/3,"Malignant lymphoma, lymphocytic, NOS",ICDO3_2nd
