LEVEL,CODE,DISPLAY,VERSION
,X84.1,"Intentional self-harm by unspecified means, Residential Institution",ICD_MM
,X84.2,"Intentional self-harm by unspecified means, School, Other Institution and Public Admimistration Area",ICD_MM
,X84.3,"Intentional self-harm by unspecified means, Sports and Athletic Areas",ICD_MM
,X84.4,"Intentional self-harm by unspecified means, Street and Highway",ICD_MM
,X84.5,"Intentional self-harm by unspecified means, Trade and Service Area",ICD_MM
,X84.6,"Intentional self-harm by unspecified means, Industrial and Construction Area",ICD_MM
,X84.7,"Intentional self-harm by unspecified means, Farm",ICD_MM
,X84.8,"Intentional self-harm by unspecified means, Other Specified Area",ICD_MM
,X84.9,"Intentional self-harm by unspecified means, Unspecified Place",ICD_MM
,X85,"Assault by drugs, medicaments and biological substances",ICD_MM
,X85.0,"Assault by drugs, medicaments and biological substances, Home",ICD_MM
,X85.1,"Assault by drugs, medicaments and biological substances, Residential Institution",ICD_MM
,X85.2,"Assault by drugs, medicaments and biological substances, School, Other Institution and Public Admimistration Area",ICD_MM
,X85.3,"Assault by drugs, medicaments and biological substances, Sports and Athletic Areas",ICD_MM
,X85.4,"Assault by drugs, medicaments and biological substances, Street and Highway",ICD_MM
,X85.5,"Assault by drugs, medicaments and biological substances, Trade and Service Area",ICD_MM
,X85.6,"Assault by drugs, medicaments and biological substances, Industrial and Construction Area",ICD_MM
,X85.7,"Assault by drugs, medicaments and biological substances, Farm",ICD_MM
,X85.8,"Assault by drugs, medicaments and biological substances, Other Specified Area",ICD_MM
,X85.9,"Assault by drugs, medicaments and biological substances, Unspecified Place",ICD_MM
,X86,Assault by corrosive substance,ICD_MM
,X86.0,"Assault by corrosive substance, Home",ICD_MM
,X86.1,"Assault by corrosive substance, Residential Institution",ICD_MM
,X86.2,"Assault by corrosive substance, School, Other Institution and Public Admimistration Area",ICD_MM
,X86.3,"Assault by corrosive substance, Sports and Athletic Areas",ICD_MM
,X86.4,"Assault by corrosive substance, Street and Highway",ICD_MM
,X86.5,"Assault by corrosive substance, Trade and Service Area",ICD_MM
,X86.6,"Assault by corrosive substance, Industrial and Construction Area",ICD_MM
,X86.7,"Assault by corrosive substance, Farm",ICD_MM
,X86.8,"Assault by corrosive substance, Other Specified Area",ICD_MM
,X86.9,"Assault by corrosive substance, Unspecified Place",ICD_MM
,X87,Assault by pesticides,ICD_MM
,X87.0,"Assault by pesticides, Home",ICD_MM
,X87.1,"Assault by pesticides, Residential Institution",ICD_MM
,X87.2,"Assault by pesticides, School, Other Institution and Public Admimistration Area",ICD_MM
,X87.3,"Assault by pesticides, Sports and Athletic Areas",ICD_MM
,X87.4,"Assault by pesticides, Street and Highway",ICD_MM
,X87.5,"Assault by pesticides, Trade and Service Area",ICD_MM
,X87.6,"Assault by pesticides, Industrial and Construction Area",ICD_MM
,X87.7,"Assault by pesticides, Farm",ICD_MM
,X87.8,"Assault by pesticides, Other Specified Area",ICD_MM
,X87.9,"Assault by pesticides, Unspecified Place",ICD_MM
,X88,Assault by gases and vapours,ICD_MM
,X88.0,"Assault by gases and vapours, Home",ICD_MM
,X88.1,"Assault by gases and vapours, Residential Institution",ICD_MM
,X88.2,"Assault by gases and vapours, School, Other Institution and Public Admimistration Area",ICD_MM
,X88.3,"Assault by gases and vapours, Sports and Athletic Areas",ICD_MM
,X88.4,"Assault by gases and vapours, Street and Highway",ICD_MM
,X88.5,"Assault by gases and vapours, Trade and Service Area",ICD_MM
,X88.6,"Assault by gases and vapours, Industrial and Construction Area",ICD_MM
,X88.7,"Assault by gases and vapours, Farm",ICD_MM
,X88.8,"Assault by gases and vapours, Other Specified Area",ICD_MM
,X88.9,"Assault by gases and vapours, Unspecified Place",ICD_MM
,X89,Assault by other specified chemicals and noxious substances,ICD_MM
,X89.0,"Assault by other specified chemicals and noxious substances, Home",ICD_MM
,X89.1,"Assault by other specified chemicals and noxious substances, Residential Institution",ICD_MM
,X89.2,"Assault by other specified chemicals and noxious substances, School, Other Institution and Public Admimistration Area",ICD_MM
,X89.3,"Assault by other specified chemicals and noxious substances, Sports and Athletic Areas",ICD_MM
,X89.4,"Assault by other specified chemicals and noxious substances, Street and Highway",ICD_MM
,X89.5,"Assault by other specified chemicals and noxious substances, Trade and Service Area",ICD_MM
,X89.6,"Assault by other specified chemicals and noxious substances, Industrial and Construction Area",ICD_MM
,X89.7,"Assault by other specified chemicals and noxious substances, Farm",ICD_MM
,X89.8,"Assault by other specified chemicals and noxious substances, Other Specified Area",ICD_MM
,X89.9,"Assault by other specified chemicals and noxious substances, Unspecified Place",ICD_MM
,X90,Assault by unspecified chemical or noxious substance,ICD_MM
,X90.0,"Assault by unspecified chemical or noxious substance, Home",ICD_MM
,X90.1,"Assault by unspecified chemical or noxious substance, Residential Institution",ICD_MM
,X90.2,"Assault by unspecified chemical or noxious substance, School, Other Institution and Public Admimistration Area",ICD_MM
,X90.3,"Assault by unspecified chemical or noxious substance, Sports and Athletic Areas",ICD_MM
,X90.4,"Assault by unspecified chemical or noxious substance, Street and Highway",ICD_MM
,X90.5,"Assault by unspecified chemical or noxious substance, Trade and Service Area",ICD_MM
,X90.6,"Assault by unspecified chemical or noxious substance, Industrial and Construction Area",ICD_MM
,X90.7,"Assault by unspecified chemical or noxious substance, Farm",ICD_MM
,X90.8,"Assault by unspecified chemical or noxious substance, Other Specified Area",ICD_MM
,X90.9,"Assault by unspecified chemical or noxious substance, Unspecified Place",ICD_MM
,X91,"Assault by hanging, strangulation and suffocation",ICD_MM
,X91.0,"Assault by hanging, strangulation and suffocation, Home",ICD_MM
,X91.1,"Assault by hanging, strangulation and suffocation, Residential Institution",ICD_MM
,X91.2,"Assault by hanging, strangulation and suffocation, School, Other Institution and Public Admimistration Area",ICD_MM
,X91.3,"Assault by hanging, strangulation and suffocation, Sports and Athletic Areas",ICD_MM
,X91.4,"Assault by hanging, strangulation and suffocation, Street and Highway",ICD_MM
,X91.5,"Assault by hanging, strangulation and suffocation, Trade and Service Area",ICD_MM
,X91.6,"Assault by hanging, strangulation and suffocation, Industrial and Construction Area",ICD_MM
,X91.7,"Assault by hanging, strangulation and suffocation, Farm",ICD_MM
,X91.8,"Assault by hanging, strangulation and suffocation, Other Specified Area",ICD_MM
,X91.9,"Assault by hanging, strangulation and suffocation, Unspecified Place",ICD_MM
,X92,Assault by drowning and submersion,ICD_MM
,X92.0,"Assault by drowning and submersion, Home",ICD_MM
,X92.1,"Assault by drowning and submersion, Residential Institution",ICD_MM
,X92.2,"Assault by drowning and submersion, School, Other Institution and Public Admimistration Area",ICD_MM
,X92.3,"Assault by drowning and submersion, Sports and Athletic Areas",ICD_MM
,X92.4,"Assault by drowning and submersion, Street and Highway",ICD_MM
,X92.5,"Assault by drowning and submersion, Trade and Service Area",ICD_MM
,X92.6,"Assault by drowning and submersion, Industrial and Construction Area",ICD_MM
,X92.7,"Assault by drowning and submersion, Farm",ICD_MM
,X92.8,"Assault by drowning and submersion, Other Specified Area",ICD_MM
,X92.9,"Assault by drowning and submersion, Unspecified Place",ICD_MM
,X93,Assault by handgun discharge,ICD_MM
,X93.0,"Assault by handgun discharge, Home",ICD_MM
,X93.1,"Assault by handgun discharge, Residential Institution",ICD_MM
,X93.2,"Assault by handgun discharge, School, Other Institution and Public Admimistration Area",ICD_MM
,X93.3,"Assault by handgun discharge, Sports and Athletic Areas",ICD_MM
,X93.4,"Assault by handgun discharge, Street and Highway",ICD_MM
,X93.5,"Assault by handgun discharge, Trade and Service Area",ICD_MM
,X93.6,"Assault by handgun discharge, Industrial and Construction Area",ICD_MM
,X93.7,"Assault by handgun discharge, Farm",ICD_MM
,X93.8,"Assault by handgun discharge, Other Specified Area",ICD_MM
,X93.9,"Assault by handgun discharge, Unspecified Place",ICD_MM
,X94,"Assault by rifle, shotgun and larger firearm discharge",ICD_MM
,X94.0,"Assault by rifle, shotgun and larger firearm discharge, Home",ICD_MM
,X94.1,"Assault by rifle, shotgun and larger firearm discharge, Residential Institution",ICD_MM
,X94.2,"Assault by rifle, shotgun and larger firearm discharge, School, Other Institution and Public Admimistration Area",ICD_MM
,X94.3,"Assault by rifle, shotgun and larger firearm discharge, Sports and Athletic Areas",ICD_MM
,X94.4,"Assault by rifle, shotgun and larger firearm discharge, Street and Highway",ICD_MM
,X94.5,"Assault by rifle, shotgun and larger firearm discharge, Trade and Service Area",ICD_MM
,X94.6,"Assault by rifle, shotgun and larger firearm discharge, Industrial and Construction Area",ICD_MM
,X94.7,"Assault by rifle, shotgun and larger firearm discharge, Farm",ICD_MM
,X94.8,"Assault by rifle, shotgun and larger firearm discharge, Other Specified Area",ICD_MM
,X94.9,"Assault by rifle, shotgun and larger firearm discharge, Unspecified Place",ICD_MM
,X95,Assault by other and unspecified firearm discharge,ICD_MM
,X95.0,"Assault by other and unspecified firearm discharge, Home",ICD_MM
,X95.1,"Assault by other and unspecified firearm discharge, Residential Institution",ICD_MM
,X95.2,"Assault by other and unspecified firearm discharge, School, Other Institution and Public Admimistration Area",ICD_MM
,X95.3,"Assault by other and unspecified firearm discharge, Sports and Athletic Areas",ICD_MM
,X95.4,"Assault by other and unspecified firearm discharge, Street and Highway",ICD_MM
,X95.5,"Assault by other and unspecified firearm discharge, Trade and Service Area",ICD_MM
,X95.6,"Assault by other and unspecified firearm discharge, Industrial and Construction Area",ICD_MM
,X95.7,"Assault by other and unspecified firearm discharge, Farm",ICD_MM
,X95.8,"Assault by other and unspecified firearm discharge, Other Specified Area",ICD_MM
,X95.9,"Assault by other and unspecified firearm discharge, Unspecified Place",ICD_MM
,X96,Assault by explosive material,ICD_MM
,X96.0,"Assault by explosive material, Home",ICD_MM
,X96.1,"Assault by explosive material, Residential Institution",ICD_MM
,X96.2,"Assault by explosive material, School, Other Institution and Public Admimistration Area",ICD_MM
,X96.3,"Assault by explosive material, Sports and Athletic Areas",ICD_MM
,X96.4,"Assault by explosive material, Street and Highway",ICD_MM
,X96.5,"Assault by explosive material, Trade and Service Area",ICD_MM
,X96.6,"Assault by explosive material, Industrial and Construction Area",ICD_MM
,X96.7,"Assault by explosive material, Farm",ICD_MM
,X96.8,"Assault by explosive material, Other Specified Area",ICD_MM
,X96.9,"Assault by explosive material, Unspecified Place",ICD_MM
,X97,"Assault by smoke, fire and flames",ICD_MM
,X97.0,"Assault by smoke, fire and flames, Home",ICD_MM
,X97.1,"Assault by smoke, fire and flames, Residential Institution",ICD_MM
,X97.2,"Assault by smoke, fire and flames, School, Other Institution and Public Admimistration Area",ICD_MM
,X97.3,"Assault by smoke, fire and flames, Sports and Athletic Areas",ICD_MM
,X97.4,"Assault by smoke, fire and flames, Street and Highway",ICD_MM
,X97.5,"Assault by smoke, fire and flames, Trade and Service Area",ICD_MM
,X97.6,"Assault by smoke, fire and flames, Industrial and Construction Area",ICD_MM
,X97.7,"Assault by smoke, fire and flames, Farm",ICD_MM
,X97.8,"Assault by smoke, fire and flames, Other Specified Area",ICD_MM
,X97.9,"Assault by smoke, fire and flames, Unspecified Place",ICD_MM
,X98,"Assault by steam, hot vapours and hot objects",ICD_MM
,X98.0,"Assault by steam, hot vapours and hot objects, Home",ICD_MM
,X98.1,"Assault by steam, hot vapours and hot objects, Residential Institution",ICD_MM
,X98.2,"Assault by steam, hot vapours and hot objects, School, Other Institution and Public Admimistration Area",ICD_MM
,X98.3,"Assault by steam, hot vapours and hot objects, Sports and Athletic Areas",ICD_MM
,X98.4,"Assault by steam, hot vapours and hot objects, Street and Highway",ICD_MM
,X98.5,"Assault by steam, hot vapours and hot objects, Trade and Service Area",ICD_MM
,X98.6,"Assault by steam, hot vapours and hot objects, Industrial and Construction Area",ICD_MM
,X98.7,"Assault by steam, hot vapours and hot objects, Farm",ICD_MM
,X98.8,"Assault by steam, hot vapours and hot objects, Other Specified Area",ICD_MM
,X98.9,"Assault by steam, hot vapours and hot objects, Unspecified Place",ICD_MM
,X99,Assault by sharp object,ICD_MM
,X99.0,"Assault by sharp object, Home",ICD_MM
,X99.1,"Assault by sharp object, Residential Institution",ICD_MM
,X99.2,"Assault by sharp object, School, Other Institution and Public Admimistration Area",ICD_MM
,X99.3,"Assault by sharp object, Sports and Athletic Areas",ICD_MM
,X99.4,"Assault by sharp object, Street and Highway",ICD_MM
